id_i,id_j,distance,race_i,race_j,pair_type
1541,3484,0.17048107491278608,0,0,same_race
1541,2081,0.20510962733674365,0,1,cross_race
69,5892,0.08524053745639293,1,0,cross_race
69,4765,0.08524053745639293,1,0,cross_race
69,2667,0.08524053745639293,1,0,cross_race
69,905,0.255721612369179,1,0,cross_race
69,5183,0.34096214982557216,1,1,same_race
3784,6177,0.0,0,1,cross_race
4490,6087,0.08524053745639304,1,1,same_race
2294,5216,0.0,1,1,same_race
2294,2476,0.08524053745639304,1,0,cross_race
4416,5769,0.0,1,0,cross_race
4416,5856,0.0,1,1,same_race
3835,4790,0.0,1,0,cross_race
683,1169,0.08524053745639293,0,1,cross_race
683,6705,0.08524053745639293,0,0,same_race
683,4688,0.08524053745639315,0,1,cross_race
683,3105,0.17048107491278608,0,1,cross_race
1861,4745,0.0,1,1,same_race
1861,3176,0.17048107491278608,1,1,same_race
1861,5725,0.17048107491278608,1,0,cross_race
3702,5114,0.08524053745639303,1,1,same_race
3702,3967,0.22211688016013675,1,1,same_race
3702,6329,0.22211688016013675,1,1,same_race
2984,3789,0.0,0,1,cross_race
2984,6343,0.0,0,1,cross_race
905,7050,0.08524053745639315,0,0,same_race
905,5183,0.08524053745639315,0,1,cross_race
905,2667,0.17048107491278608,0,0,same_race
905,5892,0.17048107491278608,0,0,same_race
531,4386,0.20510962733674354,1,1,same_race
531,2758,0.4729891012196648,1,1,same_race
531,657,0.6663506404804106,1,1,same_race
531,5276,0.8379636892627894,1,1,same_race
531,4545,0.8593677272577662,1,1,same_race
4923,5503,0.0,0,1,cross_race
4923,7020,0.0,0,1,cross_race
4585,6725,0.20510962733674362,1,0,cross_race
4585,6257,0.22211688016013692,1,1,same_race
4837,5253,0.47298910121966486,1,1,same_race
4837,6182,0.47298910121966486,1,0,cross_race
4837,7181,0.5510391377724349,1,1,same_race
3147,4582,0.5915476037913093,0,1,cross_race
3147,6975,0.5915476037913093,0,1,cross_race
3147,4123,0.6212049438484978,0,0,same_race
3147,5672,0.7485174438063078,0,1,cross_race
105,4222,0.0,0,0,same_race
105,774,0.0,0,1,cross_race
105,6104,0.08524053745639298,0,1,cross_race
105,1149,0.08524053745639298,0,0,same_race
543,2709,0.0,1,1,same_race
543,4117,0.0,1,0,cross_race
543,4897,0.08524053745639293,1,1,same_race
543,4842,0.08524053745639293,1,1,same_race
543,3697,0.08524053745639304,1,1,same_race
2291,3036,0.0,0,1,cross_race
2291,4424,0.08524053745639301,0,0,same_race
2291,2874,0.08524053745639301,0,1,cross_race
461,6257,0.0,1,1,same_race
461,3091,0.22211688016013684,1,1,same_race
461,4585,0.22211688016013692,1,1,same_race
461,2202,0.22211688016013692,1,1,same_race
461,3972,0.2667091226966876,1,0,cross_race
3175,7049,0.17048107491278602,1,1,same_race
3175,5226,0.17048107491278608,1,0,cross_race
4546,4663,0.22211688016013686,1,1,same_race
4546,5117,0.255721612369179,1,1,same_race
4546,6730,0.25572161236917906,1,1,same_race
4511,7116,0.17048107491278608,1,1,same_race
3967,5592,0.17048107491278602,1,1,same_race
124,3833,0.6212049438484974,1,0,cross_race
124,4140,0.6556325259134438,1,1,same_race
124,1020,0.6663506404804102,1,1,same_race
124,4804,0.6819242996511442,1,1,same_race
124,5699,0.6819242996511442,1,1,same_race
3034,3859,0.0,0,1,cross_race
3034,4903,0.0,0,0,same_race
2737,5197,0.0,1,1,same_race
2737,4902,0.0,1,0,cross_race
4895,5627,0.255721612369179,1,1,same_race
784,5372,0.0,0,0,same_race
784,6659,0.08524053745639293,0,0,same_race
784,6829,0.08524053745639293,0,0,same_race
784,2259,0.08524053745639293,0,0,same_race
2074,2190,0.0,0,1,cross_race
2074,4638,0.0,0,0,same_race
3145,5235,0.0,1,1,same_race
3145,5786,0.0,1,0,cross_race
3145,5008,0.08524053745639301,1,1,same_race
3612,6676,0.08524053745639298,0,1,cross_race
3612,4267,0.17048107491278602,0,1,cross_race
1947,6676,0.0,1,1,same_race
1947,3612,0.08524053745639298,1,0,cross_race
1947,2806,0.08524053745639304,1,1,same_race
1947,4267,0.08524053745639304,1,1,same_race
3775,5008,0.08524053745639301,0,1,cross_race
4120,6867,0.0,0,0,same_race
4120,5226,0.08524053745639301,0,0,same_race
4120,6605,0.17048107491278602,0,0,same_race
1105,1820,0.724093467013585,0,0,same_race
1105,2930,0.8204385093469745,0,1,cross_race
1105,3330,2.1149935908772717,0,0,same_race
1105,4231,2.115900670271485,0,1,cross_race
1241,5993,2.076579880903434,0,0,same_race
1241,6114,2.076579880903434,0,1,cross_race
1241,5111,2.076579880903434,0,1,cross_race
286,4334,0.0,1,1,same_race
286,6523,0.0,1,0,cross_race
286,2877,0.08524053745639304,1,1,same_race
286,3133,0.08524053745639304,1,1,same_race
286,2261,0.08524053745639304,1,0,cross_race
3573,6780,0.8379636892627893,0,0,same_race
3573,6730,2.076579880903434,0,1,cross_race
3573,4283,2.0866849213523198,0,1,cross_race
2351,2540,0.0,0,1,cross_race
2351,6328,0.0,0,0,same_race
2351,4903,0.08524053745639293,0,0,same_race
5355,6009,0.0,1,0,cross_race
4392,5361,0.08524053745639298,0,0,same_race
4392,4773,0.08524053745639298,0,0,same_race
4392,5352,0.08524053745639304,0,0,same_race
4745,5725,0.17048107491278608,1,0,cross_race
6679,6681,0.8001273680900631,1,1,same_race
3669,4412,0.20510962733674365,0,0,same_race
3669,4490,0.22211688016013686,0,1,cross_race
6736,6802,0.0,1,0,cross_race
143,4253,0.0,0,0,same_race
143,5719,0.0,0,1,cross_race
143,7120,0.0,0,0,same_race
143,3607,0.0,0,0,same_race
2257,5008,0.0,0,1,cross_race
2257,3775,0.08524053745639301,0,0,same_race
2257,3145,0.08524053745639301,0,1,cross_race
2257,5786,0.08524053745639301,0,0,same_race
1953,6119,0.0,0,1,cross_race
1953,6336,0.0,0,0,same_race
1953,4463,0.0,0,1,cross_race
945,6091,0.08524053745639304,0,0,same_race
945,3484,0.17048107491278608,0,0,same_race
945,2081,0.20510962733674365,0,1,cross_race
1368,3436,0.17048107491278602,1,1,same_race
1368,2248,0.2051096273367436,1,0,cross_race
1368,5226,0.20510962733674365,1,0,cross_race
2843,4813,0.08524053745639304,1,1,same_race
2843,5888,0.08524053745639304,1,1,same_race
2843,5290,0.08524053745639304,1,0,cross_race
2099,5441,0.22211688016013686,1,1,same_race
2099,6689,0.25572161236917906,1,1,same_race
2099,2566,0.3278162629567218,1,1,same_race
2099,2974,0.3278162629567218,1,1,same_race
2776,5685,0.08524053745639301,1,1,same_race
2776,3523,0.17048107491278602,1,0,cross_race
1472,2575,0.0,0,1,cross_race
1472,2551,0.0,0,1,cross_race
1472,7079,0.08524053745639293,0,1,cross_race
1472,5642,0.08524053745639293,0,1,cross_race
3930,4220,0.0,1,1,same_race
3930,6832,0.0,1,1,same_race
3600,7117,1.0396214587814476,0,0,same_race
3600,6941,1.2459130001520609,0,1,cross_race
3600,3972,1.2949550320546017,0,0,same_race
960,2540,0.0,1,1,same_race
960,6328,0.0,1,0,cross_race
960,2351,0.0,1,0,cross_race
960,1239,0.08524053745639293,1,1,same_race
960,4903,0.08524053745639293,1,0,cross_race
2115,6287,0.0,1,0,cross_race
2115,7006,0.08524053745639304,1,1,same_race
2115,6554,0.17048107491278608,1,0,cross_race
2115,6458,0.17048107491278608,1,1,same_race
2115,2652,0.22211688016013686,1,0,cross_race
3607,4253,0.0,0,0,same_race
3607,5719,0.0,0,1,cross_race
3607,7120,0.0,0,0,same_race
5457,7094,0.08524053745639304,0,1,cross_race
5457,6912,0.08524053745639304,0,1,cross_race
2202,3091,0.17048107491278608,1,1,same_race
2202,6983,0.20510962733674354,1,0,cross_race
2202,6257,0.22211688016013692,1,1,same_race
2202,3972,0.255721612369179,1,0,cross_race
5310,6936,0.17048107491278605,1,1,same_race
2709,4117,0.0,1,0,cross_race
2709,4897,0.08524053745639293,1,1,same_race
2709,4842,0.08524053745639293,1,1,same_race
2709,3697,0.08524053745639304,1,1,same_race
5340,6850,0.0,0,1,cross_race
5340,5374,0.0,0,1,cross_race
766,5626,0.17048107491278608,1,0,cross_race
766,6344,0.2557216123691791,1,1,same_race
766,1461,0.26670912269668773,1,1,same_race
766,7033,0.4442337603202737,1,1,same_race
3572,4823,0.0,0,1,cross_race
3572,6195,0.0,0,0,same_race
3572,5984,0.08524053745639304,0,0,same_race
3572,4298,0.08524053745639304,0,1,cross_race
5226,6867,0.08524053745639301,0,0,same_race
2480,2598,0.0,0,0,same_race
2480,5250,0.08524053745639304,0,1,cross_race
2480,2806,0.08524053745639304,0,1,cross_race
2480,6885,0.08524053745639304,0,0,same_race
1221,7208,0.0,1,1,same_race
1221,3594,0.0,1,0,cross_race
1221,4924,0.0,1,1,same_race
1221,6356,0.0,1,1,same_race
4353,7143,0.2051096273367436,1,1,same_race
4353,4511,0.2051096273367436,1,1,same_race
4353,7116,0.2667091226966877,1,1,same_race
2492,4268,0.0,0,0,same_race
2492,6075,0.08524053745639301,0,1,cross_race
2492,2580,0.17048107491278605,0,1,cross_race
2492,3036,0.2051096273367436,0,1,cross_race
1968,6319,0.0,0,0,same_race
1968,4674,0.2051096273367436,0,1,cross_race
1968,6841,0.22211688016013675,0,0,same_race
1968,2522,0.22211688016013675,0,0,same_race
2222,4077,0.0,0,1,cross_race
2222,5262,0.08524053745639315,0,0,same_race
2222,6519,0.17048107491278608,0,0,same_race
2222,4212,0.17048107491278608,0,1,cross_race
5069,6846,0.08524053745639304,1,1,same_race
5108,6089,0.6556325259134436,0,0,same_race
5108,7212,0.7485174438063079,0,1,cross_race
6287,7006,0.08524053745639304,0,1,cross_race
6287,6554,0.17048107491278608,0,0,same_race
6287,6458,0.17048107491278608,0,1,cross_race
4047,5023,0.08524053745639304,0,1,cross_race
4047,4231,1.029084510563297,0,1,cross_race
4047,7145,1.3023698640517645,0,0,same_race
2268,2672,0.5334182453933755,1,1,same_race
2268,6769,0.5334182453933755,1,1,same_race
2268,3841,0.5915476037913094,1,1,same_race
2268,6210,0.6309528281045266,1,1,same_race
2838,4819,0.0,0,0,same_race
2838,4369,0.0,0,1,cross_race
2838,4334,0.17048107491278597,0,1,cross_race
6664,6954,0.08524053745639304,1,0,cross_race
4510,7189,0.08524053745639301,0,1,cross_race
4510,6241,0.22211688016013686,0,1,cross_race
1846,5169,0.08524053745639304,1,1,same_race
1846,3342,0.08524053745639304,1,1,same_race
1846,6201,0.08524053745639304,1,1,same_race
1846,5360,0.08524053745639304,1,1,same_race
2391,3870,0.22211688016013692,1,0,cross_race
2823,6983,0.17048107491278608,1,0,cross_race
862,2150,0.22211688016013686,1,1,same_race
862,5142,0.39790092590982207,1,1,same_race
862,6785,0.4262026872819651,1,1,same_race
862,1620,0.47298910121966486,1,1,same_race
862,1515,0.4833977450687623,1,1,same_race
2080,2720,0.17048107491278586,0,1,cross_race
2080,6519,0.20510962733674365,0,0,same_race
2080,4212,0.20510962733674365,0,1,cross_race
2080,2850,0.22211688016013684,0,0,same_race
2080,4617,0.22211688016013684,0,0,same_race
7038,7155,0.08524053745639293,0,0,same_race
5643,5685,0.22211688016013675,1,1,same_race
6770,6803,0.0,0,1,cross_race
2183,4038,0.22211688016013686,1,1,same_race
2183,4232,0.22211688016013686,1,1,same_race
2183,5617,0.26670912269668773,1,1,same_race
1545,4490,0.0,1,1,same_race
1545,2253,0.0,1,1,same_race
1545,6087,0.08524053745639304,1,1,same_race
1545,4412,0.08524053745639304,1,0,cross_race
226,1713,0.20510962733674365,1,1,same_race
226,6810,0.20510962733674365,1,1,same_race
226,6097,0.26670912269668773,1,1,same_race
226,2795,0.3278162629567218,1,1,same_race
226,2223,0.3979009259098221,1,1,same_race
180,6841,0.20510962733674365,0,0,same_race
180,6053,0.20510962733674365,0,0,same_race
180,2522,0.20510962733674365,0,0,same_race
180,5900,0.22211688016013684,0,1,cross_race
2522,6053,0.0,0,0,same_race
2522,5900,0.08524053745639293,0,1,cross_race
2522,4674,0.08524053745639293,0,1,cross_race
2522,5678,0.08524053745639293,0,0,same_race
3952,4424,0.17048107491278602,1,0,cross_race
2942,6670,2.296103127665928,1,1,same_race
2942,3653,2.5068819946590244,1,1,same_race
2942,6529,2.7542580362629856,1,1,same_race
2942,6477,2.779206787126586,1,0,cross_race
2942,5578,2.9595407478853524,1,0,cross_race
2392,5036,0.0,1,1,same_race
2392,6922,0.0,1,0,cross_race
2392,4286,0.0,1,0,cross_race
2392,3658,0.0,1,1,same_race
2663,6723,0.0,0,0,same_race
2663,3658,0.17048107491278597,0,1,cross_race
2652,7006,0.20510962733674365,0,1,cross_race
2652,6554,0.22211688016013686,0,0,same_race
2652,6287,0.22211688016013686,0,0,same_race
2262,2598,0.0,0,0,same_race
2262,5250,0.08524053745639304,0,1,cross_race
2262,2806,0.08524053745639304,0,1,cross_race
2262,6885,0.08524053745639304,0,0,same_race
4691,5226,0.20510962733674365,1,0,cross_race
946,6770,0.0,0,0,same_race
946,6201,0.0,0,1,cross_race
946,6803,0.0,0,1,cross_race
946,1219,0.0,0,1,cross_race
1001,5069,0.0,0,1,cross_race
1001,6846,0.08524053745639304,0,1,cross_race
1001,4732,0.08524053745639304,0,0,same_race
1001,3258,0.17048107491278597,0,1,cross_race
1001,4699,0.22211688016013675,0,1,cross_race
2454,4181,0.20510962733674365,0,0,same_race
2454,2882,0.22211688016013684,0,0,same_race
2454,7005,0.22211688016013684,0,0,same_race
4674,6841,0.08524053745639293,1,0,cross_race
4674,6053,0.08524053745639293,1,0,cross_race
4674,5900,0.17048107491278586,1,1,same_race
4140,5699,0.4442337603202742,1,1,same_race
4140,4804,0.4442337603202742,1,1,same_race
6554,7006,0.08524053745639304,0,1,cross_race
4045,4851,0.20510962733674365,0,1,cross_race
4045,6553,0.20510962733674365,0,0,same_race
625,1038,0.6556325259134435,1,1,same_race
625,1502,0.6556325259134435,1,0,cross_race
625,6941,0.8204385093469746,1,1,same_race
625,3841,1.0234547831894163,1,1,same_race
2169,3870,0.17048107491278608,0,0,same_race
2169,2391,0.22211688016013684,0,1,cross_race
2169,2215,0.26670912269668773,0,1,cross_race
2224,4776,0.0,0,1,cross_race
2224,2294,0.17048107491278597,0,1,cross_race
2224,5216,0.17048107491278597,0,1,cross_race
2224,4453,0.17048107491278597,0,0,same_race
2224,6132,0.20510962733674365,0,0,same_race
4620,5077,2.5320736861996913,1,1,same_race
4620,6758,2.6185771068544947,1,1,same_race
4620,6515,2.8069255378443816,1,1,same_race
4620,6816,2.998576676198022,1,1,same_race
3355,6850,0.0,0,1,cross_race
3355,5374,0.0,0,1,cross_race
235,6833,0.08524053745639293,1,0,cross_race
235,3884,0.17048107491278586,1,0,cross_race
235,1958,0.17048107491278586,1,1,same_race
235,2259,0.255721612369179,1,0,cross_race
235,6829,0.255721612369179,1,0,cross_race
3653,6529,0.41898184463139465,1,1,same_race
3653,6477,0.4442337603202737,1,0,cross_race
3653,5578,0.7034805048113534,1,0,cross_race
3653,4231,2.0765798809034335,1,1,same_race
3672,4638,0.0,0,0,same_race
4532,5676,0.08524053745639298,0,1,cross_race
4532,5425,0.08524053745639298,0,1,cross_race
833,5706,1.8898828658957585,1,1,same_race
833,4998,2.452363540877165,1,0,cross_race
833,2288,2.515720326816112,1,1,same_race
833,4238,2.515720326816112,1,0,cross_race
833,2932,2.539693660695099,1,1,same_race
5350,6707,0.08524053745639293,0,0,same_race
1389,2454,0.2051096273367436,0,0,same_race
1389,6332,0.22211688016013684,0,0,same_race
1389,2720,0.32781626295672184,0,1,cross_race
1389,1816,0.41021925467348724,0,0,same_race
1389,4181,0.41021925467348724,0,0,same_race
1930,5197,0.0,0,1,cross_race
1930,4902,0.0,0,0,same_race
1930,2172,0.0,0,1,cross_race
1930,2737,0.0,0,1,cross_race
2511,5621,0.08524053745639293,1,1,same_race
2511,4375,0.17048107491278597,1,0,cross_race
1254,5705,0.0,1,0,cross_race
1254,2091,0.17048107491278602,1,1,same_race
1254,3771,0.17048107491278602,1,1,same_race
1254,3741,0.22211688016013686,1,1,same_race
1254,1473,0.22211688016013686,1,1,same_race
3111,6723,0.17048107491278608,0,0,same_race
6670,7145,2.3493604614820214,1,0,cross_race
1521,3141,5.308269484132428,1,1,same_race
1521,2469,5.805717029519822,1,1,same_race
1521,5131,7.350528868945969,1,1,same_race
1521,1595,7.431752181658897,1,1,same_race
106,1286,0.0,0,1,cross_race
106,602,0.08524053745639298,0,1,cross_race
106,6316,0.22211688016013686,0,0,same_race
5009,6765,0.08524053745639293,0,1,cross_race
5009,7175,0.08524053745639293,0,0,same_race
5666,6560,0.17048107491278602,1,1,same_race
4492,5197,0.0,0,1,cross_race
4492,4902,0.0,0,0,same_race
4095,6705,0.17048107491278608,1,0,cross_race
4095,5997,0.22211688016013684,1,0,cross_race
4095,6022,0.22211688016013684,1,1,same_race
821,5204,0.0,0,1,cross_race
821,6506,0.0,0,0,same_race
821,3522,0.20510962733674365,0,1,cross_race
821,2886,0.20510962733674365,0,0,same_race
222,5372,0.0,1,0,cross_race
222,6659,0.08524053745639293,1,0,cross_race
222,6829,0.08524053745639293,1,0,cross_race
222,2259,0.08524053745639293,1,0,cross_race
5363,5407,0.17048107491278605,0,1,cross_race
3185,4546,0.08524053745639304,1,1,same_race
3185,5117,0.17048107491278597,1,1,same_race
3185,6433,0.2667091226966877,1,1,same_race
3185,4663,0.26670912269668773,1,1,same_race
4727,4778,0.08524053745639303,1,1,same_race
5111,5993,0.0,1,0,cross_race
1979,4713,0.0,1,1,same_race
1979,6546,0.0,1,1,same_race
1979,6008,0.0,1,0,cross_race
1979,2864,0.0,1,1,same_race
4699,4732,0.20510962733674354,1,0,cross_race
4699,5069,0.22211688016013675,1,1,same_race
565,945,0.08524053745639304,0,0,same_race
565,1541,0.08524053745639304,0,0,same_race
565,3484,0.08524053745639304,0,0,same_race
565,5542,0.20510962733674365,0,0,same_race
5611,7201,0.41898184463139426,1,1,same_race
5611,6900,1.9845823282577415,1,1,same_race
2771,3015,0.2667091226966877,0,1,cross_race
2771,4353,1.9417227352863864,0,1,cross_race
2771,7116,1.9450689815661668,0,1,cross_race
4936,5719,0.17048107491278597,1,1,same_race
4936,7120,0.17048107491278597,1,0,cross_race
4936,6184,0.17048107491278597,1,1,same_race
44,2892,0.0,1,1,same_race
44,2500,0.08524053745639304,1,0,cross_race
44,2589,0.08524053745639304,1,1,same_race
44,1273,0.08524053745639304,1,1,same_race
3231,5099,0.08524053745639293,1,1,same_race
3231,4136,0.08524053745639315,1,0,cross_race
3833,4232,0.3278162629567218,0,1,cross_race
3833,4038,0.3278162629567218,0,1,cross_race
1298,7155,0.255721612369179,0,0,same_race
1298,6332,0.26670912269668773,0,0,same_race
1298,1966,0.3278162629567217,0,1,cross_race
1298,7038,0.34096214982557194,0,0,same_race
715,1953,0.0,1,0,cross_race
715,6119,0.0,1,1,same_race
715,6336,0.0,1,0,cross_race
715,4463,0.0,1,1,same_race
3312,6114,2.136405166902003,1,1,same_race
3312,5111,2.136405166902003,1,1,same_race
138,7204,0.08524053745639298,0,1,cross_race
138,6880,0.17048107491278602,0,0,same_race
138,2933,0.17048107491278608,0,1,cross_race
138,3612,0.2051096273367436,0,0,same_race
138,3813,0.20510962733674365,0,0,same_race
4721,5364,0.0,1,1,same_race
3546,5226,0.0,1,0,cross_race
3546,6867,0.08524053745639301,1,0,cross_race
3546,4120,0.08524053745639301,1,0,cross_race
1269,6850,0.0,0,1,cross_race
1269,5374,0.0,0,1,cross_race
1269,1668,0.0,0,0,same_race
1269,2799,0.0,0,1,cross_race
1269,3103,0.0,0,1,cross_race
2667,4765,0.17048107491278586,0,0,same_race
2667,5183,0.25572161236917923,0,1,cross_race
20,625,0.48339774506876243,1,1,same_race
20,6941,0.48339774506876243,1,1,same_race
20,1502,0.7671648371075372,1,0,cross_race
20,3912,1.0144707288465096,1,0,cross_race
20,7088,1.0512966068724063,1,1,same_race
4943,6770,0.0,0,0,same_race
4943,6201,0.0,0,1,cross_race
4943,6803,0.0,0,1,cross_race
5479,6850,0.0,1,1,same_race
1876,2011,0.0,1,1,same_race
1876,1887,0.0,1,0,cross_race
1876,2103,0.0,1,1,same_race
1876,5601,0.0,1,1,same_race
3741,3926,0.08524053745639301,1,0,cross_race
3741,3771,0.22211688016013686,1,1,same_race
3741,5705,0.22211688016013686,1,0,cross_race
6073,6235,0.41021925467348724,0,0,same_race
2121,5993,0.3278162629567218,1,0,cross_race
2121,6114,0.3278162629567218,1,1,same_race
2121,5111,0.3278162629567218,1,1,same_race
2121,2578,0.3278162629567218,1,1,same_race
3859,4903,0.0,1,0,cross_race
1434,7038,0.08524053745639315,1,0,cross_race
1434,7155,0.17048107491278608,1,0,cross_race
1434,1966,0.26670912269668773,1,1,same_race
1434,5493,0.26670912269668773,1,0,cross_race
539,3330,0.6212049438484978,0,0,same_race
539,6496,1.4458533117118395,0,0,same_race
539,4722,1.506034250333269,0,1,cross_race
539,6806,1.8538420898844283,0,0,same_race
4317,6073,0.5334182453933753,0,0,same_race
4317,6975,0.7671648371075372,0,1,cross_race
4317,6235,0.8884675206405475,0,0,same_race
4450,4692,0.17048107491278602,0,1,cross_race
4450,5363,0.2051096273367436,0,0,same_race
4450,5407,0.2667091226966877,0,1,cross_race
4450,5010,0.41021925467348724,0,1,cross_race
276,4790,0.0,0,0,same_race
276,3835,0.0,0,1,cross_race
276,2787,0.0,0,0,same_race
276,3543,0.0,0,1,cross_race
1610,2874,0.0,1,1,same_race
1610,5128,0.0,1,1,same_race
1610,3036,0.08524053745639301,1,1,same_race
1610,2291,0.08524053745639301,1,0,cross_race
3010,3241,0.0,1,1,same_race
3010,5515,0.08524053745639304,1,0,cross_race
3010,3921,0.08524053745639304,1,1,same_race
3010,3697,0.08524053745639304,1,1,same_race
2460,5449,0.0,0,1,cross_race
2460,5980,0.08524053745639293,0,1,cross_race
2460,2841,0.08524053745639293,0,1,cross_race
6316,6605,0.17048107491278605,0,0,same_race
312,4283,0.08524053745639303,1,1,same_race
312,5672,0.17048107491278605,1,1,same_race
312,6730,0.22211688016013686,1,1,same_race
312,4663,0.25572161236917906,1,1,same_race
312,4582,0.26670912269668773,1,1,same_race
3330,6496,0.8593677272577662,0,0,same_race
3330,6806,1.2569455338941842,0,0,same_race
6087,6696,0.08524053745639293,1,1,same_race
4713,6546,0.0,1,1,same_race
4713,6008,0.0,1,0,cross_race
947,1861,1.9361015812840199,0,1,cross_race
947,6532,1.9361015812840199,0,1,cross_race
947,4745,1.9361015812840199,0,1,cross_race
947,1175,1.9417227352863864,0,1,cross_race
947,6375,1.9469358726667656,0,1,cross_race
2497,2537,0.0,0,0,same_race
2497,5009,0.0,0,0,same_race
2497,6765,0.08524053745639293,0,1,cross_race
2497,7175,0.08524053745639293,0,0,same_race
1152,4490,0.0,0,1,cross_race
1152,2253,0.0,0,1,cross_race
1152,6087,0.08524053745639304,0,1,cross_race
1152,4412,0.08524053745639304,0,0,same_race
3327,3570,0.0,0,0,same_race
3327,7109,0.17048107491278602,0,1,cross_race
3868,5237,3.3041752791915253,1,0,cross_race
3868,6816,6.20855181532867,1,1,same_race
3868,6758,7.34061850907256,1,1,same_race
3868,5077,7.388626609869184,1,1,same_race
602,7133,0.08524053745639298,1,1,same_race
602,1286,0.08524053745639298,1,1,same_race
602,6316,0.20510962733674365,1,0,cross_race
1462,5108,0.2667091226966877,0,0,same_race
1462,6089,0.7034805048113533,0,0,same_race
1462,4628,0.8571237630020784,0,0,same_race
1462,7212,0.8593677272577661,0,1,cross_race
4412,4490,0.08524053745639304,0,1,cross_race
179,5884,0.794110726863988,0,0,same_race
179,2174,1.2949550320546017,0,0,same_race
179,4909,1.3335456134834387,0,1,cross_race
179,6765,1.3791856151530262,0,1,cross_race
179,1675,1.4490891367586811,0,1,cross_race
537,5235,0.0,1,1,same_race
537,5786,0.0,1,0,cross_race
537,2257,0.08524053745639301,1,0,cross_race
537,5008,0.08524053745639301,1,1,same_race
2754,4140,0.26670912269668773,1,1,same_race
2754,5699,0.7034805048113537,1,1,same_race
2754,4804,0.7034805048113537,1,1,same_race
3523,5685,0.08524053745639301,0,1,cross_race
3523,3818,0.17048107491278602,0,1,cross_race
2493,6617,0.0,1,0,cross_race
2493,6160,0.0,1,0,cross_race
2493,2544,0.08524053745639304,1,1,same_race
1675,5009,0.20510962733674365,1,0,cross_race
1675,2497,0.20510962733674365,1,0,cross_race
1675,2537,0.20510962733674365,1,0,cross_race
1675,6765,0.22211688016013684,1,1,same_race
6089,7212,0.22211688016013684,0,1,cross_race
3268,3569,0.08524053745639303,0,0,same_race
3268,6075,0.17048107491278602,0,1,cross_race
3268,4532,0.17048107491278608,0,0,same_race
5956,6241,0.08524053745639301,0,1,cross_race
4181,7005,0.08524053745639293,0,0,same_race
3530,6770,0.0,1,0,cross_race
3530,6201,0.0,1,1,same_race
3530,6803,0.0,1,1,same_race
5839,6647,0.0,1,1,same_race
2139,5859,0.0,1,0,cross_race
2139,7007,0.08524053745639304,1,1,same_race
2139,2392,0.08524053745639304,1,1,same_race
2139,3658,0.08524053745639304,1,1,same_race
2139,4286,0.08524053745639304,1,0,cross_race
99,4045,0.08524053745639293,1,0,cross_race
99,4851,0.22211688016013684,1,1,same_race
99,6553,0.22211688016013684,1,0,cross_race
99,720,0.26670912269668773,1,0,cross_race
3526,5807,0.08524053745639298,0,1,cross_race
3526,4355,0.08524053745639304,0,1,cross_race
3526,4011,0.25572161236917906,0,0,same_race
2085,2505,0.0,1,1,same_race
2085,5249,0.0,1,1,same_race
2085,5290,0.08524053745639304,1,0,cross_race
1556,6850,0.0,0,1,cross_race
1556,5374,0.0,0,1,cross_race
1556,1668,0.0,0,0,same_race
1556,2799,0.0,0,1,cross_race
1556,3103,0.0,0,1,cross_race
1383,5250,0.0,0,1,cross_race
1383,2598,0.08524053745639304,0,0,same_race
1383,2480,0.08524053745639304,0,0,same_race
1383,2262,0.08524053745639304,0,0,same_race
1383,6885,0.17048107491278608,0,0,same_race
3484,6091,0.08524053745639304,0,0,same_race
3484,3990,0.20510962733674365,0,1,cross_race
1601,2537,0.0,0,0,same_race
1601,5009,0.0,0,0,same_race
1601,6765,0.08524053745639293,0,1,cross_race
1601,7175,0.08524053745639293,0,0,same_race
6709,7116,0.08524053745639304,1,1,same_race
442,1241,0.08524053745639315,1,0,cross_race
442,596,2.074829644223126,1,1,same_race
442,5993,2.074829644223126,1,0,cross_race
442,6114,2.074829644223126,1,1,same_race
442,5111,2.074829644223126,1,1,same_race
360,6705,0.0,1,0,cross_race
360,683,0.08524053745639293,1,0,cross_race
360,4688,0.17048107491278608,1,1,same_race
360,4095,0.17048107491278608,1,1,same_race
3258,4732,0.08524053745639293,1,0,cross_race
3258,5069,0.17048107491278597,1,1,same_race
3258,5542,0.17048107491278608,1,0,cross_race
3258,4699,0.22211688016013673,1,1,same_race
3543,4790,0.0,1,0,cross_race
3543,3835,0.0,1,1,same_race
5156,5787,0.22211688016013686,1,1,same_race
5578,6477,0.26670912269668773,0,0,same_race
5578,6529,0.3278162629567218,0,1,cross_race
5578,6658,2.1026586123669095,0,1,cross_race
1776,1816,0.08524053745639315,1,0,cross_race
1776,4181,0.08524053745639315,1,0,cross_race
1776,2882,0.17048107491278608,1,0,cross_race
1776,7005,0.17048107491278608,1,0,cross_race
2974,3264,0.22211688016013686,1,1,same_race
2974,4699,0.2667091226966877,1,1,same_race
2974,3818,0.26670912269668773,1,1,same_race
5725,6788,0.08524053745639304,0,1,cross_race
5725,6532,0.17048107491278608,0,1,cross_race
5372,6659,0.08524053745639293,0,0,same_race
5372,6829,0.08524053745639293,0,0,same_race
2081,3990,0.17048107491278608,1,1,same_race
2081,3247,0.22211688016013684,1,1,same_race
4286,5036,0.0,0,1,cross_race
4286,6922,0.0,0,0,same_race
